,logFC,AveExpr,t,P.Value,adj.P.Val,B,threshold
249933_at,-0.125932538,5.965614403,-1.231093045,0.242836457,0.999989586,-4.55242885,FALSE
246969_at,-0.149273517,2.778556026,-1.231052335,0.242851119,0.999989586,-4.552446702,FALSE
263825_at,-0.205205093,3.35528978,-1.230903264,0.242904817,0.999989586,-4.55251207,FALSE
260552_at,0.14254474,8.324384886,1.230888107,0.242910277,0.999989586,-4.552518716,FALSE
261805_at,0.127061124,6.683020993,1.230790688,0.242945374,0.999989586,-4.552561431,FALSE
261457_at,0.137337877,9.243471243,1.230567857,0.243025668,0.999989586,-4.552659129,FALSE
257852_at,-0.210557368,6.462260724,-1.230547552,0.243032986,0.999989586,-4.552668031,FALSE
266307_at,-0.190914033,5.283545347,-1.230256056,0.243138058,0.999989586,-4.552795816,FALSE
254402_at,-0.270753225,4.56981062,-1.230043298,0.24321477,0.999989586,-4.552889072,FALSE
254496_at,0.132621759,7.384911224,1.229936273,0.243253367,0.999989586,-4.552935979,FALSE
265688_at,-0.144861057,4.502184271,-1.229818202,0.243295953,0.999989586,-4.552987725,FALSE
255074_at,-0.150460457,2.790688101,-1.229636166,0.243361621,0.999989586,-4.553067497,FALSE
263463_at,-0.134745486,2.550848092,-1.229620895,0.243367131,0.999989586,-4.553074189,FALSE
246530_at,0.118325342,2.860283501,1.229569274,0.243385755,0.999989586,-4.55309681,FALSE
253219_at,-0.239621835,6.236897899,-1.229448241,0.243429428,0.999989586,-4.553149843,FALSE
265324_at,0.158846481,7.415678997,1.22935781,0.243462063,0.999989586,-4.553189466,FALSE
258749_at,0.145510795,8.657762594,1.229347778,0.243465684,0.999989586,-4.553193862,FALSE
256441_at,0.160341493,5.124534861,1.229325673,0.243473662,0.999989586,-4.553203547,FALSE
260852_at,0.147906807,7.791631991,1.229265337,0.243495439,0.999989586,-4.553229982,FALSE
252985_at,-0.253382583,6.20765553,-1.229150391,0.24353693,0.999989586,-4.553280341,FALSE
247463_at,-0.117963394,3.174969306,-1.229096164,0.243556506,0.999989586,-4.553304097,FALSE
265076_at,0.242897859,6.630720746,1.229041947,0.24357608,0.999989586,-4.553327849,FALSE
257974_at,0.322610537,8.434925059,1.228654031,0.243716163,0.999989586,-4.553497768,FALSE
247633_at,0.129586226,2.731671847,1.228431435,0.243796576,0.999989586,-4.553595257,FALSE
261156_s_at,-0.230996134,2.900866508,-1.228286694,0.243848875,0.999989586,-4.553658642,FALSE
263337_at,-0.160950826,2.495628966,-1.227981002,0.243959359,0.999989586,-4.553792496,FALSE
251818_at,-0.116051962,8.888989276,-1.227907922,0.243985777,0.999989586,-4.553824493,FALSE
266417_at,0.120470497,7.548744042,1.227876176,0.243997254,0.999989586,-4.553838392,FALSE
245042_at,-0.15680556,3.658369278,-1.227860473,0.244002932,0.999989586,-4.553845267,FALSE
249108_at,-0.151157045,3.077189305,-1.227712604,0.244056397,0.999989586,-4.553910003,FALSE
263610_at,-0.132621444,2.872431901,-1.227702916,0.2440599,0.999989586,-4.553914244,FALSE
247241_at,0.183514342,8.505289248,1.227541524,0.244118266,0.999989586,-4.553984895,FALSE
262283_at,0.41121836,4.987482202,1.227458832,0.244148175,0.999989586,-4.554021092,FALSE
252336_at,0.121730583,7.001283881,1.227264655,0.244218419,0.999989586,-4.554106084,FALSE
248213_at,0.150373738,3.732503332,1.227049934,0.244296113,0.999989586,-4.554200057,FALSE
248313_at,-0.118011,7.09782555,-1.226590074,0.244462575,0.999989586,-4.554401283,FALSE
251637_at,0.189045533,6.157092343,1.226503319,0.244493989,0.999989586,-4.55443924,FALSE
249334_at,-0.155620429,3.879250474,-1.226483332,0.244501227,0.999989586,-4.554447985,FALSE
256094_at,-0.128587487,3.182913217,-1.226024721,0.244667347,0.999989586,-4.554648606,FALSE
250548_at,-0.176959805,5.525442746,-1.225922992,0.244704208,0.999989586,-4.554693102,FALSE
266627_at,0.154647208,3.085313948,1.225742115,0.244769759,0.999989586,-4.55477221,FALSE
256256_at,-0.130522,7.038811034,-1.225437293,0.244880259,0.999989586,-4.554905511,FALSE
254080_at,-0.197314086,7.960177199,-1.22542256,0.244885601,0.999989586,-4.554911954,FALSE
265813_at,-0.117887011,2.471611059,-1.225318481,0.244923341,0.999989586,-4.554957463,FALSE
258177_at,-0.145612562,2.664961778,-1.224882382,0.245081522,0.999989586,-4.555148125,FALSE
256989_at,-0.267997369,2.737774787,-1.224583009,0.245190156,0.999989586,-4.555278985,FALSE
267120_at,-0.172970816,2.69060275,-1.224575773,0.245192783,0.999989586,-4.555282148,FALSE
251294_at,0.109815113,2.410826474,1.224565747,0.245196421,0.999989586,-4.55528653,FALSE
250592_at,0.100453708,4.681347418,1.224554325,0.245200567,0.999989586,-4.555291523,FALSE
260496_at,-0.267903509,6.322223575,-1.223886703,0.245442976,0.999989586,-4.555583274,FALSE
259699_at,-0.241368811,4.332772237,-1.223802,0.245473745,0.999989586,-4.555620283,FALSE
245071_at,0.138366026,2.66420267,1.223410404,0.245616034,0.999989586,-4.555791357,FALSE
250314_at,0.166577767,8.441782419,1.223300389,0.245656021,0.999989586,-4.555839413,FALSE
255802_s_at,0.521442492,4.110275465,1.223186334,0.245697481,0.999989586,-4.55588923,FALSE
261327_at,0.299561619,3.881917037,1.223076861,0.245737281,0.999989586,-4.555937043,FALSE
262222_at,0.174009701,5.326678404,1.222952782,0.245782397,0.999989586,-4.555991232,FALSE
265203_at,-0.181436469,3.516358185,-1.222896201,0.245802973,0.999989586,-4.556015942,FALSE
245053_at,0.13538905,2.803150555,1.222872235,0.245811688,0.999989586,-4.556026408,FALSE
253217_at,0.351164147,7.599258256,1.222747642,0.245857003,0.999989586,-4.556080816,FALSE
257681_at,0.114231873,2.170622538,1.222641723,0.24589553,0.999989586,-4.556127067,FALSE
246035_at,-0.114488626,8.8268018,-1.222286562,0.246024753,0.999989586,-4.556282133,FALSE
267640_at,-0.143889992,6.618402597,-1.222283276,0.246025949,0.999989586,-4.556283568,FALSE
265413_s_at,0.133710252,6.927830637,1.222197396,0.246057205,0.999989586,-4.55632106,FALSE
247703_at,-0.18651706,6.489557611,-1.222055467,0.246108865,0.999989586,-4.556383017,FALSE
259299_at,0.170222459,5.012203063,1.22181979,0.246194668,0.999989586,-4.556485888,FALSE
255912_at,0.162988841,2.633913903,1.221748154,0.246220754,0.999989586,-4.556517154,FALSE
263608_at,0.123644683,4.811621426,1.221733647,0.246226036,0.999989586,-4.556523485,FALSE
251931_at,0.18773257,6.397306523,1.22170538,0.24623633,0.999989586,-4.556535822,FALSE
251901_at,-0.122235539,5.861122549,-1.221649632,0.246256633,0.999989586,-4.556560153,FALSE
247349_at,0.201444718,3.26251308,1.221473342,0.246320843,0.999989586,-4.556637087,FALSE
254741_s_at,0.119536725,2.877733184,1.221337084,0.246370481,0.999989586,-4.556696546,FALSE
264941_at,-0.383878536,7.296340415,-1.221255537,0.246400193,0.999989586,-4.556732129,FALSE
267427_at,-0.249634563,3.869672003,-1.221255491,0.246400209,0.999989586,-4.556732149,FALSE
263642_at,-0.112069736,2.502182835,-1.220977419,0.246501545,0.999989586,-4.556853474,FALSE
252190_at,0.10368749,2.540788993,1.22096868,0.24650473,0.999989586,-4.556857287,FALSE
261176_at,0.171972858,8.28849298,1.220870658,0.24654046,0.999989586,-4.55690005,FALSE
266178_at,0.136308774,2.537948371,1.220694825,0.246604562,0.999989586,-4.556976755,FALSE
247598_at,0.126630508,5.771546743,1.220593048,0.246641673,0.999989586,-4.55702115,FALSE
263839_at,0.125174536,9.640459788,1.220493619,0.246677931,0.999989586,-4.557064519,FALSE
266443_at,-0.121893679,3.278755912,-1.22024731,0.24676777,0.999989586,-4.557171944,FALSE
260660_at,-0.154166278,5.828722806,-1.220163999,0.246798163,0.999989586,-4.557208276,FALSE
264342_at,0.543331069,9.499255313,1.220077763,0.246829626,0.999989586,-4.557245883,FALSE
255973_at,0.158346656,3.569835762,1.220040642,0.246843171,0.999989586,-4.55726207,FALSE
262872_at,0.138287728,3.651640096,1.21995502,0.246874414,0.999989586,-4.557299406,FALSE
259077_s_at,-0.207622308,10.18534999,-1.219671961,0.246977725,0.999989586,-4.557422824,FALSE
264864_at,-0.189205621,4.664507805,-1.219528346,0.247030155,0.999989586,-4.557485436,FALSE
266170_at,-0.295956209,6.883262107,-1.219509132,0.24703717,0.999989586,-4.557493812,FALSE
254806_at,-0.287002506,3.753829637,-1.219397978,0.247077756,0.999989586,-4.557542268,FALSE
255345_at,0.215025689,4.009119824,1.219308238,0.247110527,0.999989586,-4.557581387,FALSE
252522_at,0.098770368,2.081985316,1.218742175,0.24731732,0.999989586,-4.557828099,FALSE
249267_at,-0.201859612,8.892819315,-1.218694399,0.247334779,0.999989586,-4.557848919,FALSE
267396_at,-0.119999713,7.612004625,-1.218650473,0.247350833,0.999989586,-4.55786806,FALSE
262770_at,0.134533151,6.668597732,1.218635452,0.247356323,0.999989586,-4.557874606,FALSE
246501_at,-0.17153723,5.405378992,-1.218623233,0.247360789,0.999989586,-4.55787993,FALSE
248131_at,-0.208952419,5.565254943,-1.218558548,0.247384432,0.999989586,-4.557908116,FALSE
253283_at,0.152026343,3.179045393,1.218409022,0.247439091,0.999989586,-4.557973267,FALSE
261820_at,-0.230061235,3.330884303,-1.218029829,0.247577748,0.999989586,-4.558138466,FALSE
261426_at,0.180655735,6.694430101,1.217971174,0.247599201,0.999989586,-4.558164017,FALSE
245855_at,-0.1785441,5.98583777,-1.21769686,0.247699553,0.999989586,-4.5582835,FALSE
248850_at,0.150550013,5.522819475,1.217475129,0.247780692,0.999989586,-4.558380067,FALSE
245514_at,0.185934603,5.448442823,1.217263515,0.247858149,0.999989586,-4.558472218,FALSE
261073_at,-0.452419883,6.126518445,-1.217256194,0.247860829,0.999989586,-4.558475406,FALSE
256918_s_at,-0.220893291,3.742720509,-1.217083064,0.247924214,0.999989586,-4.558550791,FALSE
264129_at,0.153064423,3.70592128,1.217057146,0.247933704,0.999989586,-4.558562075,FALSE
262666_at,-0.368734879,3.949050981,-1.217025602,0.247945255,0.999989586,-4.558575809,FALSE
254029_at,-0.276986683,6.143843516,-1.216876013,0.248000035,0.999989586,-4.558640936,FALSE
245806_at,0.174256051,5.218365254,1.216851073,0.24800917,0.999989586,-4.558651794,FALSE
250050_at,0.118972098,4.213501312,1.216540005,0.248123119,0.999989586,-4.558787207,FALSE
266484_at,-0.148531099,7.146478626,-1.216524644,0.248128747,0.999989586,-4.558793893,FALSE
263352_at,-0.135470428,8.158869767,-1.216403322,0.248173202,0.999989586,-4.5588467,FALSE
251237_at,-0.144250866,10.0875553,-1.216244427,0.248231433,0.999989586,-4.558915856,FALSE
266511_at,0.394678423,4.821332525,1.216202422,0.248246829,0.999989586,-4.558934137,FALSE
256674_at,-0.241337422,8.42399136,-1.216198997,0.248248084,0.999989586,-4.558935628,FALSE
254749_at,-0.148318099,5.400964141,-1.216183687,0.248253696,0.999989586,-4.558942291,FALSE
254979_at,-0.161301555,3.827344118,-1.216148029,0.248266766,0.999989586,-4.558957809,FALSE
261610_at,0.13658102,5.540137755,1.216140822,0.248269407,0.999989586,-4.558960945,FALSE
251319_at,0.157194377,3.27716048,1.215537352,0.248490691,0.999989586,-4.559223529,FALSE
262583_at,0.1140207,7.425423941,1.215487911,0.248508827,0.999989586,-4.559245038,FALSE
250891_at,0.372152817,4.300769682,1.215356293,0.248557113,0.999989586,-4.559302296,FALSE
264823_at,0.196738423,3.531825604,1.215267894,0.248589547,0.999989586,-4.55934075,FALSE
267596_s_at,0.262604581,7.010204855,1.215061462,0.248665303,0.999989586,-4.559430542,FALSE
251351_s_at,-0.115842509,7.240281404,-1.214966473,0.248700167,0.999989586,-4.559471856,FALSE
263631_at,0.104982875,9.411258565,1.214900467,0.248724397,0.999989586,-4.559500563,FALSE
260860_at,0.183726473,2.444963851,1.214823864,0.248752518,0.999989586,-4.559533878,FALSE
246339_at,0.151209232,7.088792246,1.214776001,0.24877009,0.999989586,-4.559554693,FALSE
256756_at,-0.324952765,5.77569476,-1.214738876,0.24878372,0.999989586,-4.559570838,FALSE
253418_at,0.131511846,9.367315443,1.21442083,0.248900515,0.999989586,-4.559709137,FALSE
257111_x_at,0.278040859,2.466722162,1.214387208,0.248912864,0.999989586,-4.559723756,FALSE
266239_at,0.139750687,7.853850408,1.214022724,0.249046771,0.999989586,-4.559882217,FALSE
252419_at,-0.441890884,7.869584959,-1.213994072,0.2490573,0.999989586,-4.559894672,FALSE
248658_at,-0.135771599,4.388247201,-1.213959163,0.249070128,0.999989586,-4.559909847,FALSE
267512_at,-0.189185717,5.265034945,-1.213956593,0.249071073,0.999989586,-4.559910964,FALSE
255173_at,0.129251671,3.024717294,1.213942199,0.249076363,0.999989586,-4.559917221,FALSE
253843_at,-0.155054847,5.021174455,-1.213939267,0.24907744,0.999989586,-4.559918496,FALSE
257032_at,0.159957166,2.37077555,1.213818807,0.249121712,0.999989586,-4.559970857,FALSE
248854_at,0.171414257,4.332512682,1.213269557,0.249323655,0.999989586,-4.560209564,FALSE
248821_at,0.154444682,6.613945836,1.213182317,0.249355743,0.999989586,-4.560247473,FALSE
264539_at,-0.151916989,6.031583875,-1.213111163,0.249381916,0.999989586,-4.56027839,FALSE
263076_at,0.131544977,8.786233595,1.212949419,0.249441421,0.999989586,-4.560348666,FALSE
249622_at,-0.148249624,2.728169243,-1.21271624,0.249527225,0.999989586,-4.560449969,FALSE
258048_at,0.112902679,5.280131761,1.212705134,0.249531313,0.999989586,-4.560454794,FALSE
249294_at,0.200538338,7.658227737,1.21270462,0.249531502,0.999989586,-4.560455017,FALSE
261337_at,0.16620135,7.918193904,1.21250847,0.2496037,0.999989586,-4.560540224,FALSE
247617_at,-0.150061776,4.62290799,-1.212480668,0.249613934,0.999989586,-4.5605523,FALSE
245092_at,0.175470767,7.041969144,1.212435998,0.249630379,0.999989586,-4.560571703,FALSE
252401_at,-0.138070483,3.26280072,-1.212418814,0.249636705,0.999989586,-4.560579167,FALSE
248479_at,0.139310297,2.534046747,1.212407107,0.249641015,0.999989586,-4.560584252,FALSE
259967_at,0.11829062,6.523284747,1.212341061,0.249665332,0.999989586,-4.560612938,FALSE
253514_at,0.116561179,2.620150288,1.212145837,0.249737219,0.999989586,-4.560697726,FALSE
249195_s_at,-0.670764407,5.642449739,-1.212012424,0.249786355,0.999989586,-4.560755664,FALSE
253223_at,0.106731452,8.792203608,1.211944527,0.249811365,0.999989586,-4.560785148,FALSE
254282_at,0.177527021,2.70073025,1.211337199,0.250035158,0.999989586,-4.561048834,FALSE
260831_at,0.228297764,3.320256711,1.211321424,0.250040974,0.999989586,-4.561055683,FALSE
264632_at,-0.131701182,2.469762985,-1.211216343,0.250079712,0.999989586,-4.561101297,FALSE
250157_at,-0.169310852,2.683208533,-1.211177956,0.250093864,0.999989586,-4.56111796,FALSE
254669_at,0.121639286,4.433025028,1.211087611,0.250127175,0.999989586,-4.561157175,FALSE
248284_at,-0.159254934,3.299588964,-1.21082443,0.250224232,0.999989586,-4.561271401,FALSE
252713_at,-0.130382763,8.902517243,-1.21069567,0.250271728,0.999989586,-4.56132728,FALSE
258507_at,-0.231210674,7.451168855,-1.210685305,0.250275551,0.999989586,-4.561331777,FALSE
250739_at,0.173813032,3.986126467,1.210647329,0.250289561,0.999989586,-4.561348257,FALSE
248043_s_at,-0.130403763,11.19849804,-1.210527559,0.25033375,0.999989586,-4.56140023,FALSE
256198_at,0.129070126,5.72674322,1.210348663,0.250399763,0.999989586,-4.561477853,FALSE
261085_at,-0.120628208,3.318581095,-1.210231756,0.250442911,0.999989586,-4.561528575,FALSE
249066_at,-0.167651764,5.35008423,-1.210205226,0.250452703,0.999989586,-4.561540086,FALSE
261720_at,0.158532191,9.061475591,1.209915378,0.250559706,0.999989586,-4.561665826,FALSE
259110_at,-0.148624298,6.013285757,-1.209685835,0.250644472,0.999989586,-4.561765392,FALSE
256414_at,0.162888963,8.390297531,1.209481045,0.250720116,0.999989586,-4.561854211,FALSE
266136_at,0.132223085,6.899106317,1.209445783,0.250733143,0.999989586,-4.561869504,FALSE
254466_at,-0.230332107,3.297409804,-1.209234827,0.250811087,0.999989586,-4.561960986,FALSE
263568_at,-0.125999914,2.571911485,-1.20923449,0.250811212,0.999989586,-4.561961132,FALSE
257935_at,0.144239363,4.216346672,1.209071444,0.250871468,0.999989586,-4.56203183,FALSE
264525_at,0.213418841,3.414850022,1.209059297,0.250875957,0.999989586,-4.562037097,FALSE
264856_at,0.240952668,5.357358443,1.20876929,0.250983162,0.999989586,-4.562162831,FALSE
260769_at,0.122146637,3.518655785,1.20859608,0.251047209,0.999989586,-4.562237919,FALSE
267125_at,0.129267801,2.552333725,1.208160591,0.251208294,0.999989586,-4.562426675,FALSE
256679_at,-0.114600178,10.46097055,-1.208116215,0.251224713,0.999989586,-4.562445906,FALSE
254737_at,0.247767717,5.096953922,1.207938068,0.251290636,0.999989586,-4.562523107,FALSE
265837_at,-0.512307036,3.668820312,-1.207924168,0.25129578,0.999989586,-4.56252913,FALSE
250952_at,-0.341521692,4.859162792,-1.207722603,0.251370386,0.999989586,-4.56261647,FALSE
246838_at,-0.139026161,5.692334601,-1.207609205,0.251412366,0.999989586,-4.562665602,FALSE
250538_at,0.136520802,8.041325841,1.207581103,0.25142277,0.999989586,-4.562677778,FALSE
253161_at,0.281272255,10.14707751,1.207425672,0.251480322,0.999989586,-4.562745116,FALSE
259286_at,0.103683765,2.435642363,1.207211411,0.251559674,0.999989586,-4.562837932,FALSE
247121_at,0.118085471,7.499116714,1.206959963,0.251652824,0.999989586,-4.562946845,FALSE
250583_at,-0.165125444,3.021451656,-1.206924436,0.251665987,0.999989586,-4.562962232,FALSE
248142_at,-0.209101049,5.710905321,-1.206466546,0.251835691,0.999989586,-4.563160522,FALSE
248478_at,0.122860785,7.758850642,1.206420813,0.251852645,0.999989586,-4.563180324,FALSE
254785_at,0.491511392,8.212232852,1.206387378,0.251865041,0.999989586,-4.563194801,FALSE
248777_at,-0.22642958,3.001097861,-1.206351233,0.251878442,0.999989586,-4.563210451,FALSE
258039_at,0.112696584,7.46467462,1.206292862,0.251900085,0.999989586,-4.563235723,FALSE
266614_at,0.111752025,10.70507811,1.206275967,0.25190635,0.999989586,-4.563243038,FALSE
261948_at,0.216395957,3.938689308,1.206100139,0.251971554,0.999989586,-4.563319161,FALSE
263116_s_at,0.169645139,9.293365078,1.206094435,0.251973669,0.999989586,-4.56332163,FALSE
251222_at,0.142925387,8.454760617,1.205901412,0.252045266,0.999989586,-4.563405188,FALSE
256637_at,0.129719145,8.373278165,1.205778625,0.252090818,0.999989586,-4.563458337,FALSE
259641_at,-0.167582983,3.422918101,-1.205699756,0.252120082,0.999989586,-4.563492474,FALSE
252718_at,-0.130365477,2.853574341,-1.205587273,0.252161821,0.999989586,-4.563541159,FALSE
253230_at,-0.099689369,9.535846591,-1.205532908,0.252181997,0.999989586,-4.563564688,FALSE
253336_at,0.108059617,10.60528495,1.205417466,0.252224843,0.999989586,-4.563614648,FALSE
251571_at,-0.141060208,3.059619158,-1.205335862,0.252255133,0.999989586,-4.563649962,FALSE
251348_at,0.122938907,3.007068662,1.205302172,0.25226764,0.999989586,-4.563664541,FALSE
256127_at,-0.119434782,3.35720556,-1.205224881,0.252296333,0.999989586,-4.563697986,FALSE
249826_at,0.107841805,6.13701328,1.204937294,0.252403119,0.999989586,-4.563822421,FALSE
267469_at,0.23656615,7.483560578,1.204749563,0.252472846,0.999989586,-4.563903639,FALSE
247909_at,0.141556525,8.035360813,1.204699911,0.252491291,0.999989586,-4.563925118,FALSE
254606_at,-0.862859296,4.384843702,-1.204560887,0.25254294,0.999989586,-4.563985257,FALSE
257333_at,-0.766167785,7.640733775,-1.204424159,0.252593744,0.999989586,-4.564044399,FALSE
261772_at,0.241087523,4.974947185,1.204392446,0.252605529,0.999989586,-4.564058116,FALSE
265334_at,0.246703256,6.853500368,1.204345454,0.252622992,0.999989586,-4.564078441,FALSE
264825_at,0.165304593,3.132774367,1.204302906,0.252638805,0.999989586,-4.564096843,FALSE
259000_at,-0.282887527,4.901212222,-1.204170429,0.252688044,0.999989586,-4.564154138,FALSE
265056_at,-0.155842923,8.776155782,-1.20411459,0.252708801,0.999989586,-4.564178287,FALSE
245527_at,0.219482559,3.956557343,1.204064992,0.252727239,0.999989586,-4.564199736,FALSE
261701_at,0.1656251,7.497444323,1.203945878,0.252771523,0.999989586,-4.564251246,FALSE
255434_at,0.108951215,6.650050709,1.203748621,0.252844873,0.999989586,-4.56433654,FALSE
254478_at,0.172615976,7.808367596,1.203716921,0.252856663,0.999989586,-4.564350246,FALSE
251446_at,0.189297558,7.9042081,1.203501156,0.252936917,0.999989586,-4.564443532,FALSE
264735_s_at,0.15062307,2.844474742,1.203368971,0.252986094,0.999989586,-4.564500676,FALSE
263583_at,-0.122435576,8.2313267,-1.203304644,0.253010028,0.999989586,-4.564528484,FALSE
253624_at,0.176331262,8.010525864,1.203142449,0.253070384,0.999989586,-4.564598594,FALSE
255473_at,0.111065031,8.14841816,1.203086062,0.25309137,0.999989586,-4.564622967,FALSE
248174_at,0.167891617,8.313149123,1.202820094,0.253190373,0.999989586,-4.564737917,FALSE
267011_at,0.108228399,2.961443628,1.202716448,0.253228962,0.999989586,-4.564782709,FALSE
245952_at,0.301705891,5.242898338,1.202533822,0.253296968,0.999989586,-4.564861625,FALSE
246442_at,0.175453861,7.525015237,1.202508834,0.253306274,0.999989586,-4.564872423,FALSE
260133_at,-0.131922807,5.899891259,-1.202485672,0.253314901,0.999989586,-4.564882431,FALSE
257840_at,-0.211235133,3.730362914,-1.202444286,0.253330315,0.999989586,-4.564900313,FALSE
263523_at,0.103152521,2.213373319,1.202335276,0.253370919,0.999989586,-4.564947413,FALSE
257968_at,0.153211664,3.223960034,1.202240841,0.253406098,0.999989586,-4.564988213,FALSE
250088_at,0.178578822,8.468285887,1.202168317,0.253433118,0.999989586,-4.565019545,FALSE
248681_at,0.499383015,7.040091782,1.202137237,0.253444698,0.999989586,-4.565032972,FALSE
266271_at,-0.441739751,5.17657453,-1.202128714,0.253447873,0.999989586,-4.565036654,FALSE
256937_at,0.287724326,8.045402275,1.202082471,0.253465104,0.999989586,-4.565056632,FALSE
264239_at,0.11131191,7.001865716,1.201905119,0.253531194,0.999989586,-4.565133244,FALSE
263499_at,0.282515667,6.585113738,1.201811671,0.253566024,0.999989586,-4.565173609,FALSE
262568_at,0.114336303,2.612902721,1.201586511,0.253649958,0.999989586,-4.565270857,FALSE
262414_at,-0.118204156,3.211569068,-1.201534149,0.253669481,0.999989586,-4.565293471,FALSE
260157_at,-0.109583574,7.867689557,-1.201450123,0.253700812,0.999989586,-4.565329759,FALSE
257655_at,-0.205802842,5.600765664,-1.201381308,0.253726473,0.999989586,-4.565359477,FALSE
245130_at,0.150819571,3.090249362,1.201182841,0.253800493,0.999989586,-4.565445178,FALSE
256176_at,-0.133483408,2.497848956,-1.201172382,0.253804395,0.999989586,-4.565449694,FALSE
248477_at,-0.144356547,8.106643667,-1.200932236,0.253893983,0.999989586,-4.56555338,FALSE
267273_at,0.104159242,2.688232212,1.200832856,0.253931065,0.999989586,-4.565596285,FALSE
250558_at,0.282338798,3.252351734,1.200651847,0.253998617,0.999989586,-4.565674425,FALSE
251404_at,0.151967489,4.006374568,1.200376375,0.254101448,0.999989586,-4.565793329,FALSE
262798_at,-0.201934175,7.444855584,-1.200375025,0.254101952,0.999989586,-4.565793912,FALSE
255665_at,-0.199754606,5.724502203,-1.200365455,0.254105526,0.999989586,-4.565798042,FALSE
264371_at,0.375479602,11.59926047,1.200267499,0.2541421,0.999989586,-4.565840319,FALSE
252658_at,-0.13745623,2.369894333,-1.200034033,0.254229288,0.999989586,-4.565941073,FALSE
253680_at,0.143138765,2.728406621,1.19994347,0.254263115,0.999989586,-4.565980152,FALSE
265375_at,-0.106640807,8.785910881,-1.199727077,0.254343956,0.999989586,-4.566073522,FALSE
250780_at,0.136261674,3.656167226,1.199706802,0.254351532,0.999989586,-4.56608227,FALSE
258685_at,0.155211813,3.338714277,1.199332647,0.254491362,0.999989586,-4.566243685,FALSE
257667_at,0.11176852,3.563117869,1.199313593,0.254498484,0.999989586,-4.566251904,FALSE
251174_at,-0.279299127,7.407760641,-1.199311978,0.254499088,0.999989586,-4.566252601,FALSE
255532_at,-0.112082793,2.420533521,-1.199302027,0.254502808,0.999989586,-4.566256893,FALSE
265175_at,-0.368637202,4.16613614,-1.199223152,0.254532294,0.999989586,-4.566290916,FALSE
252458_at,-0.268056799,7.481941184,-1.199052743,0.254596008,0.999989586,-4.566364417,FALSE
245430_at,0.157930359,6.633064236,1.198965367,0.254628682,0.999989586,-4.566402102,FALSE
254190_at,-0.120651745,7.17115296,-1.198918641,0.254646156,0.999989586,-4.566422254,FALSE
251261_at,0.308356089,6.081806296,1.198623232,0.254756653,0.999989586,-4.566549646,FALSE
261579_at,0.116369573,9.044865098,1.198595402,0.254767065,0.999989586,-4.566561646,FALSE
256163_at,0.133316213,2.629116118,1.198594354,0.254767457,0.999989586,-4.566562098,FALSE
251745_at,-0.278791713,7.670246135,-1.198569268,0.254776842,0.999989586,-4.566572915,FALSE
252987_at,-0.165578612,3.655988554,-1.198469379,0.254814217,0.999989586,-4.566615985,FALSE
263118_at,0.099762394,8.841666963,1.198393682,0.254842542,0.999989586,-4.566648623,FALSE
260409_at,0.160142258,6.082464052,1.198390175,0.254843854,0.999989586,-4.566650135,FALSE
249351_at,-0.152100403,3.064940919,-1.198382658,0.254846667,0.999989586,-4.566653376,FALSE
264704_at,0.221694844,4.17424819,1.198355288,0.25485691,0.999989586,-4.566665176,FALSE
260492_at,0.120895463,2.591358106,1.19819059,0.25491855,0.999989586,-4.566736181,FALSE
263403_at,-0.164312105,3.789989226,-1.198009001,0.254986526,0.999989586,-4.566814462,FALSE
248656_at,0.300328696,4.316034145,1.19797112,0.255000708,0.999989586,-4.566830791,FALSE
246803_at,0.182216932,3.879436265,1.197950215,0.255008535,0.999989586,-4.566839802,FALSE
261416_at,-0.117033568,11.78909925,-1.197602901,0.255138596,0.999989586,-4.566989498,FALSE
245033_at,-0.124534431,3.188464388,-1.197557588,0.255155569,0.999989586,-4.567009026,FALSE
AFFX-BioDn-5_at,0.231487289,9.976792096,1.197393238,0.255217136,0.999989586,-4.567079851,FALSE
245644_at,-0.249161291,4.326619225,-1.197137057,0.255313127,0.999989586,-4.567190237,FALSE
251980_at,-0.107850912,3.889530288,-1.197104456,0.255325345,0.999989586,-4.567204284,FALSE
257802_at,0.195660651,4.547690718,1.197050402,0.255345603,0.999989586,-4.567227573,FALSE
265232_s_at,-0.389981976,4.213674749,-1.19704682,0.255346945,0.999989586,-4.567229116,FALSE
263521_at,-0.172379923,4.812434134,-1.196845784,0.255422302,0.999989586,-4.567315727,FALSE
259025_at,0.226291348,3.270675546,1.19674218,0.255461143,0.999989586,-4.567360357,FALSE
247941_at,0.129340511,2.846721903,1.196691202,0.255480257,0.999989586,-4.567382317,FALSE
266284_at,-0.172084901,4.877242103,-1.196515506,0.25554614,0.999989586,-4.567457997,FALSE
260476_at,-0.143944305,4.956052315,-1.196211423,0.255660199,0.999989586,-4.56758896,FALSE
265834_at,-0.10537265,2.422024876,-1.196192478,0.255667306,0.999989586,-4.567597119,FALSE
248931_at,-0.287890397,3.315901636,-1.196119791,0.255694577,0.999989586,-4.567628421,FALSE
263123_at,-0.106509147,2.552888936,-1.195971552,0.255750201,0.999989586,-4.567692254,FALSE
247145_at,-0.168552544,4.113992442,-1.195662863,0.25586606,0.999989586,-4.567825163,FALSE
260208_s_at,-0.470457879,6.298341289,-1.195563549,0.255903345,0.999989586,-4.567867919,FALSE
