"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"threshold"	"LocusID"	"Symbol"	"EntrezID"	"HomologyGroup"
"266163_at"	-0.239819992477446	5.7557960828403	-2.4091756997417	0.0458750511865422	0.195103233303378	-4.77872101398523	"FALSE"	"AT2G28130"	"NA"	817359	NA
"266034_at"	-0.338620751231754	5.93020154990485	-2.40909618942956	0.0458804797649855	0.195103233303378	-4.7788405775408	"FALSE"	"AT2G06005"	"FIP1"	815154	93379
"247710_at"	0.439994335343635	4.64881543999651	2.40888922434933	0.0458946134119571	0.195126958420641	-4.77915179926168	"FALSE"	"AT5G59260"	"LecRK-II.1"	836044	117595
"259835_at"	0.225763440402241	8.14117120752573	2.40776435839182	0.0459715082740077	0.195417462491635	-4.78084325939103	"FALSE"	"AT1G52160"	"TRZ3"	841647	6403
"261603_at"	-0.253931364673287	9.34618214777328	-2.40622807197026	0.0460767399747029	0.195808330681339	-4.78315324586183	"FALSE"	"AT1G49600"	"ATRBP47A,RBP47A"	841384	116556
"247219_at"	-0.402895615880201	9.21691038233289	-2.40617138255078	0.0460806277552576	0.195808330681339	-4.78323848223827	"FALSE"	"AT5G64920"	"CIP8"	836616	NA
"258132_at"	-0.25240574712263	10.0842932888289	-2.40581943347611	0.0461047720403032	0.195874436624942	-4.78376765700132	"FALSE"	"AT3G24550"	"ATPERK1,PERK1"	822051	NA
"258888_at"	-0.31458339491196	4.59217738427228	-2.40475241448743	0.0461780502293204	0.196149222668678	-4.78537193143232	"FALSE"	"AT3G05620"	"NA"	819728	NA
"260789_s_at"	0.379889165847024	8.35997494514049	2.40460748306716	0.0461880126483935	0.196155011824587	-4.78558983187752	"FALSE"	"NA"	"NA"	NA	NA
"250899_at"	0.302595754895904	8.05244474052967	2.4041549084368	0.046219136227671	0.196250651033726	-4.78627025703968	"FALSE"	"AT5G03340"	"AtCDC48C"	831870	5168
"258404_at"	0.268534020752126	9.37201904978129	2.40353248114619	0.0462619755415178	0.196395991457663	-4.78720602686303	"FALSE"	"AT3G17465"	"RPL3P"	821011	31431
"254077_at"	0.463223431383887	7.49901081729339	2.40321102853201	0.0462841157711198	0.196402831816127	-4.78768929570144	"FALSE"	"AT4G25640"	"ATDTX35,DTX35,FFT"	828669	98123
"259417_at"	0.344531469716527	3.45862139923926	2.40307592492998	0.046293424334326	0.196402831816127	-4.78789240724272	"FALSE"	"AT1G02340"	"FBI1,HFR1,REP1,RSF1"	839300	NA
"249592_at"	0.373313930962544	8.00543119020895	2.40296863441091	0.0463008179523414	0.196402831816127	-4.78805370443639	"FALSE"	"AT5G37890"	"NA"	833768	117526
"246045_at"	-0.309573474912118	7.57468372589565	-2.40293359644822	0.0463032327538955	0.196402831816127	-4.78810637925069	"FALSE"	"AT5G19430"	"NA"	832063	92400
"260386_at"	0.312579927074047	10.6303046284037	2.40286035256586	0.0463082811063458	0.196402831816127	-4.78821649122167	"FALSE"	"AT1G74010"	"NA"	843739	118434
"254029_at"	-0.27414682533315	7.8404367513085	-2.40275927076976	0.0463152491161309	0.196402831816127	-4.78836845306049	"FALSE"	"AT4G25870"	"NA"	828693	124522
"256233_at"	0.2614458960193	9.31140660192188	2.40252221851369	0.0463315943601273	0.196435625902324	-4.78872482425801	"FALSE"	"AT3G12360"	"ITN1"	820414	93961
"265253_at"	0.259623290177486	5.42747707876359	2.40222433091779	0.046352142672027	0.19645245303742	-4.78917264688731	"FALSE"	"AT2G02020"	"AtNPF8.4,AtPTR4,NPF8.4,PTR4"	814733	26432
"257709_at"	-0.280500386749168	5.21731415617478	-2.40221497275821	0.046352788349294	0.19645245303742	-4.78918671517541	"FALSE"	"AT3G27325"	"NA"	822352	98183
"267163_at"	0.302509904527828	6.69426655729985	2.40151624800886	0.0464010236181199	0.196620350869276	-4.79023710486094	"FALSE"	"AT2G37520"	"NA"	818328	118592
"265432_at"	-0.301748416779594	4.92579395546398	-2.40101483355487	0.0464356694651003	0.196698306502982	-4.79099085978069	"FALSE"	"AT2G20650"	"FLY2"	816593	97221
"265668_at"	-0.304342026115087	4.81450135235784	-2.40093309200463	0.0464413199991449	0.196698306502982	-4.79111373684303	"FALSE"	"AT2G32020"	"NA"	817762	129097
"252442_at"	0.338078952325009	9.35320704357975	2.4008756585608	0.0464452906104806	0.196698306502982	-4.79120007276432	"FALSE"	"AT3G46940"	"DUT1"	823847	135169
"258782_at"	0.39114038330382	5.36467911281533	2.39971081954225	0.0465258955269162	0.197003095780389	-4.7929510532673	"FALSE"	"AT3G11750"	"FOLB1"	820348	112931
"250729_at"	0.277359201204929	8.78086139333184	2.3993950305138	0.0465477721777115	0.197031992495649	-4.79342573088599	"FALSE"	"AT5G06460"	"ATUBA2,UBA"	830534	129435
"264207_at"	-0.35526003880056	6.19494814524349	-2.39928819453384	0.0465551757391723	0.197031992495649	-4.79358631971856	"FALSE"	"AT1G22750"	"NA"	838881	96684
"258053_at"	-0.279356652206178	7.4738350482596	-2.39921626413051	0.0465601610769455	0.197031992495649	-4.79369444036693	"FALSE"	"AT3G16230"	"NA"	820869	41079
"250300_at"	-0.271630694027962	9.31447837600468	-2.39897574351506	0.0465768349859225	0.197031992495649	-4.79405597137656	"FALSE"	"AT5G11890"	"EMB3135"	831062	119017
"256918_s_at"	-0.232890977930455	4.27534554638681	-2.39897273436794	0.0465770436313339	0.197031992495649	-4.79406049445802	"FALSE"	"NA"	"NA"	NA	NA
"264392_at"	-0.342348852016956	6.93797461743027	-2.39886451598736	0.0465845478092519	0.197031992495649	-4.79422315828489	"FALSE"	"AT1G11900"	"NA"	837738	130257
"249611_at"	0.222189617265892	7.24285175984357	2.39858728817	0.0466037772206728	0.197041844861671	-4.79463985797689	"FALSE"	"AT5G37370"	"ATSRL1"	833711	135265
"265536_at"	-0.644397347437871	5.52640891090366	-2.39858185717662	0.0466041540126575	0.197041844861671	-4.79464802122544	"FALSE"	"AT2G15880"	"NA"	816084	137474
"255515_at"	-0.251897763617806	3.44593113546187	-2.39834563203594	0.0466205458705128	0.197042067445116	-4.79500308602079	"FALSE"	"AT4G02250"	"NA"	827589	118350
"250359_at"	-0.27261438674201	8.24742777764753	-2.39831802091618	0.046622462212753	0.197042067445116	-4.79504458745087	"FALSE"	"AT5G11350"	"NA"	831006	134835
"257712_at"	-0.320404345669118	9.72689599638091	-2.39820767015663	0.0466301218793835	0.197042067445116	-4.79521045181357	"FALSE"	"AT3G27420"	"NA"	822363	NA
"260786_s_at"	0.274588771466698	9.08492991078461	2.39698871538958	0.0467148174072511	0.19732312786861	-4.79704256771348	"FALSE"	"NA"	"NA"	NA	NA
"250123_at"	0.275364308600711	4.08477791092618	2.39683551943609	0.0467254728751232	0.19732312786861	-4.79727281780703	"FALSE"	"AT5G16530"	"PIN5"	831515	124022
"251780_s_at"	-0.422801699922275	5.13252540042899	-2.39668521269569	0.0467359297942664	0.19732312786861	-4.79749872399813	"FALSE"	"NA"	"NA"	NA	NA
"251315_at"	-0.543950884336311	5.20175011584617	-2.39660533420768	0.0467414879539369	0.19732312786861	-4.79761877819684	"FALSE"	"AT3G61410"	"NA"	825313	NA
"263029_at"	0.259096474549304	10.0557630538723	2.39658118980761	0.0467431681187956	0.19732312786861	-4.79765506619079	"FALSE"	"AT1G24050"	"NA"	839017	93292
"249035_at"	-0.304946591193933	5.35765870158158	-2.39650400950421	0.0467485393687842	0.19732312786861	-4.79777106461041	"FALSE"	"AT5G44190"	"ATGLK2,GLK2,GPRI2"	834442	96598
"251295_at"	-0.256195898725202	5.7978511932115	-2.39589566400137	0.0467908983211456	0.197443885333593	-4.79868536615325	"FALSE"	"AT3G62000"	"NA"	825373	41703
"248230_at"	-0.388506577051539	9.07858975749652	-2.39584453068176	0.0467944605047524	0.197443885333593	-4.79876221492608	"FALSE"	"AT5G53830"	"NA"	835464	96122
"259722_at"	-0.517103758247949	4.84757909978238	-2.39565427489114	0.0468077170322951	0.197463293047281	-4.79904815074284	"FALSE"	"AT1G60930"	"ATRECQ4B,RECQ4B,RECQL4B"	842384	95000
"265781_at"	0.226137304578511	2.63053839861201	2.39547244151179	0.0468203902873037	0.197480233441826	-4.7993214262943	"FALSE"	"NA"	"NA"	NA	NA
"250947_at"	-0.257055958546546	5.43507759014312	-2.39529996419584	0.0468324146856634	0.197494431314473	-4.79958063871823	"FALSE"	"AT5G03450"	"NA"	831835	135509
"251832_at"	0.340078369655511	3.62395614140524	2.39476878789153	0.0468694658659295	0.197614143512357	-4.80037891987262	"FALSE"	"AT3G55150"	"ATEXO70H1,EXO70H1"	824681	116025
"249086_at"	-0.304513803512994	7.40466148707289	-2.39457022331585	0.0468833240295833	0.197627949886497	-4.80067732896783	"FALSE"	"AT5G44180"	"RLT2"	834441	96199
"249628_at"	0.268152837518778	6.59481312066137	2.39446076013667	0.0468909654397941	0.197627949886497	-4.80084183257487	"FALSE"	"AT5G37590"	"NA"	833737	130221
"245710_at"	0.239533803696591	5.2006759475748	2.39434951289098	0.0468987326933629	0.197627949886497	-4.80100901651036	"FALSE"	"AT5G04330"	"CYP84A4"	830312	77704
"261269_at"	0.261129515520235	9.6191643848286	2.39414344346331	0.0469131238727737	0.197640332426216	-4.80131869841833	"FALSE"	"AT1G26690"	"NA"	839210	135147
"263140_at"	-0.242094810177018	3.72893486134386	-2.39405931452858	0.0469190004422604	0.197640332426216	-4.80144512689538	"FALSE"	"NA"	"NA"	NA	NA
"266942_at"	0.266497111252152	6.56632079434474	2.39355061958189	0.046954549766051	0.197753559852958	-4.80220958081349	"FALSE"	"AT2G18990"	"TXND9"	816416	4225
"259731_at"	-0.278591374712243	7.24902294680746	-2.39307516450067	0.0469878010049794	0.19785706865859	-4.80292406730251	"FALSE"	"AT1G77460"	"CSI3"	844082	96484
"255386_at"	-0.435563990839562	7.30896985597025	-2.39292383343105	0.0469983894709279	0.197865128060514	-4.80315147578396	"FALSE"	"AT4G03620"	"NA"	825662	NA
"254835_s_at"	-0.383933519047942	4.53055160431986	-2.39265640024693	0.0470171074207407	0.197907403629285	-4.80355334973528	"FALSE"	"NA"	"NA"	NA	NA
"251654_at"	0.279556852808183	4.27421855876714	2.39196865417456	0.0470652784551564	0.198073616524376	-4.80458680945527	"FALSE"	"AT3G57140"	"SDP1-LIKE"	824881	116335
"262706_at"	-0.299045372368069	6.83755464979572	-2.39129674917057	0.0471123885409352	0.19823530393262	-4.80559643490388	"FALSE"	"AT1G16280"	"AtRH36,RH36,SWA3"	838197	41308
"263334_at"	-0.259798288681694	10.5678243269803	-2.39096492082983	0.0471356721512116	0.198253389006742	-4.80609503947034	"FALSE"	"AT2G03820"	"AtNMD3,NMD3"	814908	6127
"258809_at"	0.598853117565906	8.48291390312806	2.39090093476768	0.0471401632508187	0.198253389006742	-4.80619118395003	"FALSE"	"AT3G04070"	"anac047,NAC047"	819562	NA
"260990_at"	0.362348673942458	7.39188236189801	2.39086392445667	0.0471427611561846	0.198253389006742	-4.80624679495364	"FALSE"	"AT1G12180"	"NA"	837771	NA
"267284_at"	-0.275430424567755	6.45468161864677	-2.39025256622396	0.0471856960184501	0.198352274071267	-4.80716539723097	"FALSE"	"AT2G23700"	"NA"	816901	94542
"247120_at"	-0.406706308352017	7.65575024326808	-2.39014677705447	0.0471931294931817	0.198352274071267	-4.80732434924864	"FALSE"	"AT5G65990"	"NA"	836729	76175
"255082_at"	-0.319173646235924	4.34003681229546	-2.39003467246504	0.0472010080354615	0.198352274071267	-4.80749278959515	"FALSE"	"NA"	"NA"	NA	NA
"265130_at"	0.295554202126958	8.98769068265121	2.39001814508092	0.0472021696686023	0.198352274071267	-4.80751762239067	"FALSE"	"AT1G30890"	"NA"	839973	60114
"255192_at"	-0.306254705358907	3.94513193582365	-2.38991024308593	0.0472097543153402	0.198352274071267	-4.8076797473065	"FALSE"	"AT4G07380"	"NA"	826169	NA
"258885_at"	0.253213432531044	8.0777625418991	2.38942910485861	0.0472435896047016	0.198453022034509	-4.8084026576806	"FALSE"	"AT3G10030"	"NA"	820164	129151
"264639_at"	0.260621162730299	7.65513904191478	2.38904285126742	0.0472707701667124	0.198453022034509	-4.80898299262791	"FALSE"	"AT1G65650"	"UCH2"	842876	9326
"249939_at"	-0.281038228164249	4.38372492137793	-2.38871613324673	0.0472937736691773	0.198453022034509	-4.80947386927018	"FALSE"	"AT5G22430"	"NA"	832304	NA
"252131_at"	0.535902207464307	6.7793778707109	2.38871152946974	0.0472940978925678	0.198453022034509	-4.80948078615172	"FALSE"	"AT3G50930"	"BCS1"	824257	118497
"247747_at"	0.330992855310198	5.16708021925386	2.38867277747449	0.0472968271117955	0.198453022034509	-4.80953900849862	"FALSE"	"AT5G59000"	"NA"	836017	NA
"262781_s_at"	0.225281822166922	11.3011378989405	2.3886467702098	0.0472986588372235	0.198453022034509	-4.80957808266198	"FALSE"	"NA"	"NA"	NA	NA
"250498_at"	-0.231113121357502	5.90787581808157	-2.38861525959729	0.0473008782674567	0.198453022034509	-4.8096254251738	"FALSE"	"AT5G09660"	"PMDH2"	830825	135186
"267044_at"	0.262155965838764	8.26919732054666	2.38858037573296	0.0473033354143633	0.198453022034509	-4.80967783568486	"FALSE"	"AT2G34357"	"NA"	2745580	22370
"254848_at"	-0.35339429608778	4.76872815280998	-2.38839447484992	0.0473164320803255	0.198471462992318	-4.80995713708437	"FALSE"	"AT4G11960"	"PGRL1B"	826803	98047
"251790_at"	0.369633493682064	8.30192693132755	2.38698500097699	0.0474158494283545	0.19885190760448	-4.81207468448554	"FALSE"	"AT3G55470"	"NA"	824713	92159
"246848_at"	0.242945006504918	4.57223218920056	2.38665456401224	0.0474391876129083	0.198913211296037	-4.81257110272596	"FALSE"	"AT5G26840"	"NA"	832742	NA
"262086_at"	0.286839707632902	6.58003348930775	2.385990852407	0.0474860997778024	0.19903889001038	-4.81356817988709	"FALSE"	"AT1G56050"	"NA"	842056	NA
"267309_at"	0.308669749016334	8.09200468923616	2.38598359697116	0.0474866128643792	0.19903889001038	-4.8135790793795	"FALSE"	"AT2G19385"	"NA"	816457	134827
"266556_at"	0.307169008236301	10.2915119396076	2.38563162906271	0.0475115099545122	0.199106658471877	-4.81410781954366	"FALSE"	"AT2G46230"	"NA"	819231	5706
"245845_at"	-0.280707242617013	6.88395305373089	-2.38546537715287	0.0475232747105648	0.199119378425419	-4.81435756682898	"FALSE"	"AT1G26150"	"AtPERK10,PERK10"	839156	91187
"245236_at"	-0.299093714715754	6.48630211992048	-2.38463604329815	0.0475820065715436	0.199296748230658	-4.81560338226912	"FALSE"	"AT4G25540"	"ATMSH3,MSH3"	828659	1829
"257964_at"	-0.235251712161961	3.11634454826376	-2.38462087315413	0.0475830815810682	0.199296748230658	-4.81562617024116	"FALSE"	"AT3G19850"	"NA"	821522	95510
"251714_at"	-0.305687198990578	6.00969621476186	-2.38428944254525	0.0476065740917194	0.199358537733086	-4.81612402786244	"FALSE"	"AT3G56370"	"NA"	824804	116808
"264467_at"	-0.28796000722221	10.6209448871975	-2.38398497758395	0.0476281656338587	0.199390064667099	-4.81658137247575	"FALSE"	"AT1G10140"	"NA"	837551	119674
"248299_at"	-0.267491352544723	6.46328131223503	-2.38393676831908	0.0476315853735653	0.199390064667099	-4.81665378826388	"FALSE"	"AT5G53080"	"NA"	835388	NA
"261626_at"	-0.228491682822034	8.22652017393409	-2.38303974971677	0.0476952613280914	0.199619983650232	-4.81800118290667	"FALSE"	"AT1G01990"	"NA"	837456	NA
"251202_at"	-0.283231248429151	3.42809078849944	-2.38245457360694	0.0477368474988254	0.199746421953289	-4.81888013499905	"FALSE"	"AT3G63040"	"NA"	825479	NA
"248964_at"	0.550711541807677	8.30994696430496	2.38236825142457	0.0477429852033903	0.199746421953289	-4.81900979151014	"FALSE"	"AT5G45340"	"CYP707A3"	834570	23179
"256735_at"	0.363715279308195	7.10112756127555	2.38212182526932	0.0477605110901213	0.199783102506082	-4.81937992245657	"FALSE"	"AT3G29400"	"ATEXO70E1,EXO70E1"	822601	91985
"246320_at"	0.236412264165335	8.32270340032641	2.38182997996726	0.0477812756746649	0.199833314656968	-4.81981826732111	"FALSE"	"AT1G16560"	"NA"	838226	5484
"250829_at"	0.374668797052115	8.81405874172293	2.38129182188018	0.0478195893546359	0.199956889675388	-4.82062655280278	"FALSE"	"AT5G04720"	"ADR1-L2,PHX21"	830350	91089
"245489_at"	-0.220024933930426	6.60529864164942	-2.38091072730985	0.0478467399650076	0.200033749743736	-4.82119892489477	"FALSE"	"AT4G16280"	"FCA,FCA"	827323	NA
"245822_at"	-0.222164421976334	10.1303813741892	-2.38040915053802	0.0478824981151814	0.200117622965176	-4.82195223576717	"FALSE"	"AT1G26110"	"DCP5"	839152	137704
"248907_at"	-0.268845348507258	7.37898891257909	-2.38038320764921	0.0478843483622942	0.200117622965176	-4.8219911985391	"FALSE"	"AT5G46340"	"RWA1"	834677	11287
"247305_at"	0.273170716134702	7.63859077054244	2.38009027290605	0.0479052455255852	0.200166318648021	-4.82243114434701	"FALSE"	"AT5G63905"	"NA"	836511	NA
"265077_at"	0.262995648370127	10.2510660478897	2.37989468275535	0.0479192035632404	0.200166318648021	-4.82272488926182	"FALSE"	"AT1G55530"	"NA"	842000	94658
"259407_at"	0.227448036814685	9.5384718217742	2.37981785893902	0.0479246871282984	0.200166318648021	-4.82284026553462	"FALSE"	"AT1G13320"	"PP2AA3"	837892	70244
"266604_at"	0.232085789372524	8.95181087488879	2.37969333981251	0.0479335764682615	0.200166318648021	-4.82302727115563	"FALSE"	"AT2G46030"	"UBC6"	819211	103894
"266658_at"	0.709792500612011	4.53179118136622	2.37954593145634	0.047944102026342	0.200166318648021	-4.82324865093599	"FALSE"	"AT2G25735"	"NA"	817115	NA
"249661_x_at"	-0.240125130523927	3.26343175354336	-2.37948221221639	0.0479486525687323	0.200166318648021	-4.82334434484661	"FALSE"	"NA"	"NA"	NA	NA
"258668_at"	0.258734777690824	8.10521826054076	2.37902935496675	0.0479810062779989	0.200264730686396	-4.8240244402137	"FALSE"	"NA"	"NA"	NA	NA
"257772_at"	-0.298359271127218	8.18142405617407	-2.37826565302829	0.0480356181931649	0.200455991764744	-4.82517132570683	"FALSE"	"AT3G23080"	"NA"	821882	97053
"264883_s_at"	0.226824230203594	11.7067237722643	2.37770244448201	0.0480759334862109	0.200568727317689	-4.826017095024	"FALSE"	"NA"	"NA"	NA	NA
"257729_at"	0.23126281761307	8.50079567437015	2.37764260030463	0.0480802192447665	0.200568727317689	-4.8261069616115	"FALSE"	"AT3G18520"	"ATHDA15,HDA15"	821382	117175
"265348_at"	-0.275393876917906	5.97347506322701	-2.37749773023797	0.0480905957686479	0.200575331775984	-4.82632450852371	"FALSE"	"AT2G22600"	"NA"	816791	NA
"254263_at"	-0.583188936350039	6.93902973324536	-2.37633629084424	0.0481738679819401	0.200885910176975	-4.8280685527048	"FALSE"	"AT4G23493"	"NA"	828448	NA
"260655_at"	0.240508701530816	4.13224174782777	2.3754681505781	0.0482362072797843	0.201090006685262	-4.82937210978112	"FALSE"	"AT1G19320"	"NA"	838514	135113
"255296_at"	0.346424431013987	5.91211939464413	2.37540919800445	0.0482404435152017	0.201090006685262	-4.82946062814979	"FALSE"	"AT4G04790"	"NA"	825816	92560
"252401_at"	0.268368006307087	4.17877825221594	2.37494643261857	0.0482737102379945	0.201191911297032	-4.83015547026198	"FALSE"	"AT3G48030"	"NA"	823958	NA
"266063_at"	-0.224177306257269	4.66262950924272	-2.37461110226611	0.0482978306576797	0.201255666295519	-4.8306589591729	"FALSE"	"AT2G18760"	"CHR8"	816391	134762
"264144_at"	0.318615758625684	4.06251076460837	2.37420587376904	0.0483269952471733	0.201340413075438	-4.83126738743998	"FALSE"	"AT1G79320"	"AtMC6,AtMCP2c,MC6,MCP2c"	844270	111430
"252429_at"	-0.315250409237795	6.02558349986866	-2.37297602445505	0.0484156182210252	0.201672799784803	-4.83311386652027	"FALSE"	"AT3G47500"	"CDF3"	823904	97541
"246930_at"	-0.276607206678428	7.30813793500715	-2.37210031754905	0.0484788225086226	0.201883899651671	-4.83442857481926	"FALSE"	"AT5G25220"	"KNAT3"	832593	118949
"250403_at"	0.250382217766928	9.44675536051082	2.37202865685759	0.0484839983468591	0.201883899651671	-4.83453615735078	"FALSE"	"AT5G10920"	"NA"	830959	32
"249196_at"	0.241489826688674	8.24325652040874	2.37152641725086	0.0485202894064281	0.201964945088512	-4.83529014761059	"FALSE"	"AT5G42560"	"NA"	834262	137496
"256012_at"	0.43664277632682	4.23238481972451	2.37151422837853	0.0485211704991252	0.201964945088512	-4.83530844600286	"FALSE"	"AT1G19250"	"FMO1"	838508	94840
"247001_at"	0.451840685453725	9.99539059029307	2.37102430151817	0.0485565991545924	0.20207553853608	-4.83604393368874	"FALSE"	"AT5G67330"	"ATNRAMP4,NRAMP4"	836868	73884
"259060_at"	-0.295071757296204	7.84798170635311	-2.37074184659955	0.048577036612832	0.2021084019067	-4.83646795258605	"FALSE"	"AT3G07400"	"NA"	819928	92874
"249749_at"	-0.250541335471962	7.24147053726391	-2.37067027180105	0.0485822169072527	0.2021084019067	-4.83657539914075	"FALSE"	"NA"	"NA"	NA	NA
"255811_at"	-0.298582762983764	6.15611097121492	-2.37038469904323	0.0486028911059226	0.202157539410302	-4.83700409115136	"FALSE"	"AT4G10250"	"ATHSP22.0"	826616	95016
"245158_at"	0.471754419487457	4.72700427318409	2.37023441818954	0.0486137743676113	0.202165942265308	-4.83722968522825	"FALSE"	"AT2G33130"	"RALF18,RALFL18"	817875	NA
"258863_at"	0.252412557995027	6.60293299358126	2.36934879398804	0.0486779612090874	0.20239597068525	-4.83855910649708	"FALSE"	"AT3G03300"	"ATDCL2,DCL2"	821300	135164
"262430_s_at"	0.277136243569576	8.98138792558734	2.36795268571406	0.0487793212841734	0.20278044805759	-4.84065470545883	"FALSE"	"NA"	"NA"	NA	NA
"248887_at"	-0.287973724565035	4.44425599270471	-2.3670980518609	0.0488414752528704	0.202976773443037	-4.84193746518921	"FALSE"	"AT5G46115"	"NA"	834653	NA
"258496_at"	-0.334775065483916	7.7628314580636	-2.36705861880725	0.0488443449990718	0.202976773443037	-4.84199665079986	"FALSE"	"AT3G02460"	"NA"	821261	121902
"267471_at"	-0.251260581967651	7.41954364419652	-2.36600726779963	0.0489209205179375	0.20325795938327	-4.84357459570124	"FALSE"	"AT2G30390"	"ATFC-II,FC-II,FC2"	817589	113
"257931_at"	-0.429506879797869	6.55475719487386	-2.36539759170497	0.0489653824308908	0.203405640730034	-4.84448960503477	"FALSE"	"AT3G17030"	"NA"	820959	94697
"253011_at"	-0.26756644571056	3.90225951211453	-2.36488269273551	0.0490029645427767	0.203509261342654	-4.84526235026449	"FALSE"	"AT4G37890"	"EDA40"	829945	94781
"261744_at"	0.258097329223106	7.92989013541281	2.36469062827242	0.0490169907056333	0.203509261342654	-4.84555058992643	"FALSE"	"AT1G08490"	"ATCPNIFS,ATNFS2,ATSUFS,CPNIFS,SUFS"	837370	80250
"251825_at"	-0.279974782581967	4.9787744544077	-2.36468923344057	0.0490170925829261	0.203509261342654	-4.84555268320247	"FALSE"	"AT3G55100"	"ABCG17"	824676	112299
"245143_at"	0.248844247597902	6.95999309260884	2.36450937179194	0.0490302313245957	0.203526765516656	-4.84582260705692	"FALSE"	"AT2G45450"	"ZPR1"	819153	NA
"261818_at"	0.227229021454966	5.81843688740394	2.36430076886245	0.0490454740798065	0.20355299558959	-4.84613566081593	"FALSE"	"AT1G11390"	"NA"	837681	135256
"248436_at"	0.30027677920619	8.74981405450751	2.36414423767191	0.0490569150840537	0.203553642445248	-4.84637056755661	"FALSE"	"NA"	"NA"	NA	NA
"250567_at"	0.291486550228401	5.03800116180658	2.36405446747906	0.0490634776924144	0.203553642445248	-4.84650528508202	"FALSE"	"AT5G08090"	"NA"	830703	NA
"252297_at"	0.29419595839652	11.2034125476444	2.36375781051027	0.0490851710153379	0.203606610449147	-4.84695047193405	"FALSE"	"AT3G48930"	"EMB1080"	824054	88443
"251439_at"	0.248131074072552	8.11747479270624	2.36268625582969	0.0491636107737207	0.203894902136103	-4.84855847673291	"FALSE"	"AT3G59950"	"NA"	825165	70873
"255067_at"	0.228402686268483	9.53105035566242	2.36245490451297	0.0491805628411706	0.203928129141447	-4.84890563769347	"FALSE"	"AT4G08960"	"NA"	826474	6149
"249985_at"	-0.239296231622069	9.11844921503596	-2.36232762260297	0.0491898918480645	0.203929740649646	-4.8490966325631	"FALSE"	"AT5G18500"	"NA"	831968	116018
"250405_at"	0.34462520191213	7.09596978885747	2.36210450101944	0.0492062496762081	0.203960486119263	-4.84943143822985	"FALSE"	"AT5G10790"	"UBP22"	830946	6668
"261611_at"	-0.285720878071542	5.23178526241905	-2.36147664626456	0.0492523096122622	0.204084547628343	-4.85037354724547	"FALSE"	"AT1G49730"	"NA"	841396	95554
"261621_at"	-0.238187472324833	9.16133885396854	-2.36145260328797	0.0492540742960993	0.204084547628343	-4.85040962363902	"FALSE"	"AT1G01960"	"EDA10"	839301	4687
"253037_at"	-0.262977739029004	8.43608485802465	-2.36102877504157	0.0492851926041758	0.204176397257764	-4.85104556914347	"FALSE"	"AT4G38270"	"GAUT3"	829984	96919
"258293_at"	0.307192352540285	4.90216231665569	2.3604584592371	0.0493270978762217	0.204299034487086	-4.8519012948305	"FALSE"	"AT3G23430"	"ATPHO1,PHO1"	821924	129026
"251880_at"	-0.240479787296322	7.05351658366664	-2.36038213741503	0.0493327085469035	0.204299034487086	-4.85201580942232	"FALSE"	"AT3G54290"	"NA"	824596	92207
"259574_at"	-0.912705846257485	4.02918650278987	-2.3601563439525	0.0493493111748829	0.204330693029421	-4.85235459129122	"FALSE"	"AT1G35310"	"MLP168"	840420	117528
"251793_at"	-0.33919670974346	4.79477770377695	-2.36001154039297	0.049359961593246	0.204337699444998	-4.85257185339421	"FALSE"	"AT3G55580"	"NA"	824723	92169
"250701_at"	0.424235112421946	6.29304021563749	2.35897169598396	0.0494365116780357	0.20458594646284	-4.85413198098282	"FALSE"	"AT5G06839"	"bZIP65,TGA10"	830575	98405
"261469_at"	-0.274333524035764	8.91919082034124	-2.35895330582991	0.0494378665893545	0.20458594646284	-4.85415957185978	"FALSE"	"AT1G28340"	"AtRLP4,RLP4"	839730	97220
"267146_at"	0.436955460307158	5.09584113271437	2.35870033431668	0.0494565083282094	0.204593583572694	-4.85453910418519	"FALSE"	"AT2G38160"	"NA"	818394	NA
"264364_at"	0.250896991578399	10.1741832197516	2.35861426567596	0.0494628524470192	0.204593583572694	-4.85466823157324	"FALSE"	"AT1G03330"	"LSM2"	839526	48535
"249990_at"	-0.246006059442505	5.99595963589242	-2.35856315113353	0.049466620491162	0.204593583572694	-4.85474491762694	"FALSE"	"AT5G18540"	"NA"	831972	NA
"260982_at"	-0.393180956685002	7.20760227986327	-2.35761389572335	0.0495366504379077	0.204821701698067	-4.85616902903023	"FALSE"	"AT1G53520"	"AtFAP3,FAP3"	841787	92828
"250667_at"	0.244729457507418	9.87754723431781	2.35755102342703	0.0495412923085776	0.204821701698067	-4.85626335016807	"FALSE"	"AT5G07090"	"NA"	830600	90857
"259250_at"	-0.321025691399074	6.64377840153766	-2.35745031181381	0.0495487287830554	0.204821701698067	-4.85641443729145	"FALSE"	"AT3G07580"	"NA"	819949	122270
"253008_at"	-0.224783765577157	5.82534728078299	-2.35732893388424	0.0495576927519348	0.204821701698067	-4.85659652690262	"FALSE"	"AT4G38210"	"ATEXP20,ATEXPA20,ATHEXP,EXP20,EXPA20"	829977	96737
"257996_at"	0.249486425483253	8.88686030145685	2.35694292729404	0.049586210963477	0.204902440593643	-4.85717560154302	"FALSE"	"AT3G19950"	"NA"	821533	135309
