"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold","LocusID","Symbol","EntrezID","HomologyGroup"
"244952_at",1.46623176916166,5.38885411302411,12.2819889267682,4.33361283590166e-06,0.00499168530155389,4.82819910310215,"FALSE","ATMG00260","ORF101A",NA,NA
"244944_s_at",1.49901467923474,9.69279509781266,12.2643882643918,4.37675168921867e-06,0.00499168530155389,4.81987469880386,"FALSE","NA","NA",NA,NA
"257336_at",1.12839268229686,5.37551814772161,12.0088612591435,5.0611860699858e-06,0.00549741210744648,4.69711179237536,"FALSE","ATMG01410","ORF204",NA,NA
"265229_s_at",2.21308216346506,6.55292380558201,11.8035471611537,5.69967704545915e-06,0.00590952879122378,4.5958247858147,"TRUE","NA","NA",NA,NA
"244972_at",1.43529158136887,5.01135000398757,11.6379140688434,6.28168960741661e-06,0.00596044816925832,4.51234158829881,"FALSE","ATCG00680","PSBB",NA,NA
"244954_s_at",1.99351374841228,6.82536496329155,11.5837080445617,6.48656244933638e-06,0.00596044816925832,4.48466962419226,"FALSE","NA","NA",NA,NA
"265237_s_at",2.23765743361888,5.5139700521808,11.5080124650556,6.78543944989368e-06,0.00596044816925832,4.44573370619242,"TRUE","ATMG00470","ORF122A",NA,NA
"258321_at",-1.40231034463295,5.86873972260515,-11.4956931878604,6.83554161031847e-06,0.00596044816925832,4.43936437535481,"FALSE","AT3G22840","ELIP,ELIP1",821855,137556
"263510_s_at",1.73459872556572,6.22122840399387,11.442832952598,7.05533102016548e-06,0.00596044816925832,4.41193018973593,"FALSE","NA","NA",NA,NA
"257332_at",1.58673041095417,7.28369876998197,11.1968624961459,8.18917719860854e-06,0.00646968741054179,4.28201330958624,"FALSE","ATMG01350","ORF145C",NA,NA
"256741_at",1.23382364906809,4.69388334080647,11.1498352541557,8.42870676696922e-06,0.00646968741054179,4.25674361697602,"FALSE","AT3G29375","NA",822597,NA
"263504_s_at",1.75184121205721,5.92035375599911,11.1344059990416,8.50901456888442e-06,0.00646968741054179,4.24842224816306,"FALSE","ATMG00940","ORF164",NA,NA
"244931_at",2.68745646797334,6.81160174317358,10.9564317817483,9.50077914589133e-06,0.00699073459089617,4.15133080890786,"TRUE","ATMG00630","ORF110B",NA,NA
"257319_at",1.63490829752681,6.68818673699193,10.8605707880004,1.00887942904677e-05,0.00719141868017399,4.09817975498016,"FALSE","ATMG01100","ORF105A",NA,NA
"266045_s_at",1.88563207175417,8.63077717263202,10.7149051609704,1.10628615910687e-05,0.00742630882434814,4.01624345797909,"FALSE","NA","NA",NA,NA
"AFFX-LysX-M_at",1.73720970279546,8.78674376050503,10.6792474950662,1.13172336902174e-05,0.00742630882434814,3.99596805519837,"FALSE","NA","NA",NA,NA
"244906_at",1.75007258470174,10.0215274123233,10.6122705864906,1.18131209764266e-05,0.00742630882434814,3.95764933459501,"FALSE","ATMG00690","ORF240A",NA,NA
"265235_s_at",1.82986912402711,7.19434547096062,10.5837783581244,1.20314893184041e-05,0.00742630882434814,3.94125488336899,"FALSE","NA","NA",NA,NA
"245025_at",1.44026478915241,4.52431525114455,10.5818822425122,1.20461826611522e-05,0.00742630882434814,3.94016186612174,"FALSE","ATCG00130","ATPF",NA,NA
"244901_at",2.04072736601968,7.47984462634071,10.4124785909204,1.34446991402729e-05,0.00790716740561901,3.84149623948282,"TRUE","ATMG00640","ORF25",NA,NA
"AFFX-PheX-M_at",1.77129171902147,9.37070924508976,10.3526569245507,1.39817385107381e-05,0.00790716740561901,3.8061701634786,"FALSE","NA","NA",NA,NA
"244923_s_at",1.87416467650926,7.72832095397915,10.3132102274885,1.4349129325237e-05,0.00790716740561901,3.78273582224582,"FALSE","ATMG01020","ORF153B",NA,NA
"244945_at",1.8961223061039,7.26631573399831,10.3011695259217,1.44634368590995e-05,0.00790716740561901,3.7755604142054,"FALSE","ATMG00110","ABCI2,CCB206",NA,NA
"257337_at",1.78839116422978,9.30622183432668,10.2897001484198,1.45732788448551e-05,0.00790716740561901,3.76871573814397,"FALSE","ATMG00060","NAD5,NAD5.3,NAD5C",NA,NA
"244918_at",1.40360408152883,4.31777504640116,10.2555355482503,1.49061025182647e-05,0.00790716740561901,3.7482705822387,"FALSE","ATMG00890","ORF106D",NA,NA
"263509_s_at",1.90677997834981,8.491412172145,10.0891952467248,1.66543914518482e-05,0.00844370413318925,3.64750640250176,"FALSE","NA","NA",NA,NA
"249146_at",1.3205552986983,8.3359733297034,10.0888816396009,1.66578994297903e-05,0.00844370413318925,3.64731449530547,"FALSE","AT5G43310","NA",834349,94775
"244948_at",1.6786081449944,4.97250839947353,10.0441264332063,1.71671996084431e-05,0.00851269180583883,3.61985180456696,"FALSE","ATMG00140","ORF167",NA,NA
"244978_at",1.15686870854514,11.2718825932534,9.97651731345291,1.79702970273515e-05,0.00872132925944443,3.57807983281902,"FALSE","ATCG00740","RPOA",NA,NA
"244986_at",1.40042226377965,10.8649699300722,9.90069938190197,1.89218349902768e-05,0.0089191601747479,3.53082321630747,"FALSE","ATCG00820","RPS19",NA,NA
"266046_at",1.52858699827428,6.46161369553088,9.86968356224062,1.93274016981175e-05,0.0089191601747479,3.51136440484951,"FALSE","AT2G07728","NA",815401,NA
"257335_at",1.32626265031103,3.83234674074058,9.85289768864844,1.95509867925206e-05,0.0089191601747479,3.50080229123805,"FALSE","ATMG01400","ORF105B",NA,NA
"AFFX-ThrX-M_at",1.66960445881593,10.1221007012438,9.80168653268947,2.02513778508546e-05,0.00905752801525479,3.46844394796079,"FALSE","NA","NA",NA,NA
"244947_at",2.51597789510272,5.45990748948889,9.75013362528888,2.09852107588929e-05,0.00913463845437507,3.4356631059436,"TRUE","ATMG00130","ORF121A",NA,NA
"252077_at",0.907472618107628,8.12918461485498,9.73374733963958,2.1224718898811e-05,0.00913463845437507,3.42519991815689,"FALSE","AT3G51720","NA",824335,94096
"261212_at",1.19759218312322,4.84397897084404,9.65446915218802,2.24279668869839e-05,0.00940241934679219,3.37427836251824,"FALSE","AT1G12880","atnudt12,NUDT12",837845,118755
"265183_at",1.16665520714149,6.68486123175735,9.61716642176395,2.30206502498079e-05,0.00940241934679219,3.35014517068585,"FALSE","AT1G23750","NA",838985,119676
"AFFX-PheX-3_at",1.53553875664441,10.0908395953629,9.61327216881233,2.30835371951058e-05,0.00940241934679219,3.34761933825753,"FALSE","NA","NA",NA,NA
"AFFX-ThrX-5_at",1.64219780623021,9.75092838109041,9.54825723309433,2.41626335756908e-05,0.00966929248879836,3.30526988747657,"FALSE","NA","NA",NA,NA
"265242_at",1.97104510114327,7.78786980447762,9.50992768297827,2.48254560269771e-05,0.00972999147398961,3.28014235153646,"FALSE","AT2G07705","NA",815380,NA
"265230_s_at",1.45944271562812,9.13696469056323,9.44733661623898,2.59524458447765e-05,0.00972999147398961,3.23885176352144,"FALSE","NA","NA",NA,NA
"AFFX-r2-Bs-phe-3_at",1.5480162777395,9.14197482292505,9.40691021372611,2.67110264899957e-05,0.00972999147398961,3.21201156270506,"FALSE","NA","NA",NA,NA
"244966_at",1.63374451666561,3.99469598027235,9.38962729396147,2.70429461251018e-05,0.00972999147398961,3.20049565484686,"FALSE","ATCG00600","PETG",NA,NA
"266044_s_at",1.56084202815999,7.9660091497323,9.35093814056214,2.78029899541642e-05,0.00972999147398961,3.17462627718498,"FALSE","NA","NA",NA,NA
"244961_at",1.7815250290894,9.32055239543784,9.34945793825134,2.78325436686961e-05,0.00972999147398961,3.17363406262431,"FALSE","ATCG01040","YCF5",NA,NA
"263506_s_at",1.40336033600857,5.76139436224538,9.34302128108417,2.79614710295139e-05,0.00972999147398961,3.1693172869468,"FALSE","ATMG00810","ORF240B",NA,NA
"265611_at",1.73716965088604,5.92243550983115,9.32643482700231,2.82968190799987e-05,0.00972999147398961,3.15817749994188,"FALSE","AT2G25510","NA",817089,NA
"AFFX-r2-Bs-thr-5_s_at",1.6103918791801,10.5139679249994,9.32331340817035,2.8360434842386e-05,0.00972999147398961,3.15607851295226,"FALSE","NA","NA",NA,NA
"257317_at",1.88263485256981,6.4680610976269,9.31260125438563,2.8579983724564e-05,0.00972999147398961,3.14886893585898,"FALSE","ATMG01060","ORF107G",NA,NA
"247826_at",1.20654642764791,6.90415484766725,9.22575677079498,3.0432447076526e-05,0.0102082958502288,3.09006226638246,"FALSE","AT5G58480","NA",835961,NA
"266040_at",1.06364082921863,5.02785400397274,9.17611404586194,3.15520474846399e-05,0.0104291059910866,3.05615827686591,"FALSE","AT2G07738","NA",815411,NA
"244974_at",1.65261158364817,6.75460348834214,9.15658601919366,3.20051477148646e-05,0.0104291059910866,3.04276343920615,"FALSE","ATCG00700","PSBN",NA,NA
"AFFX-r2-Bs-thr-3_s_at",1.49761723428536,11.3268391526848,9.1093531150588,3.31317471713793e-05,0.0105705385574543,3.01022884630185,"FALSE","NA","NA",NA,NA
"244949_at",1.68012990103004,6.64737907389584,9.08535500821038,3.37212479218853e-05,0.0105705385574543,2.99362448554826,"FALSE","ATMG00150","ORF116",NA,NA
"AFFX-DapX-5_at",1.3632097361542,9.81365500794008,9.07537284951301,3.39699324315888e-05,0.0105705385574543,2.98670301893435,"FALSE","NA","NA",NA,NA
"244920_s_at",1.67089965879283,8.27379217895288,9.06253343428258,3.42928475778877e-05,0.0105705385574543,2.97778757642152,"FALSE","NA","NA",NA,NA
"AFFX-LysX-5_at",1.77354275883099,8.61112677244874,8.99593068976294,3.60245126219127e-05,0.010811227520081,2.93130767700546,"FALSE","NA","NA",NA,NA
"AFFX-PheX-5_at",1.69767557183039,9.48219267787588,8.99395694015356,3.60773143220692e-05,0.010811227520081,2.92992429455547,"FALSE","NA","NA",NA,NA
"245008_at",2.07616115581617,8.63992149013104,8.97843568269162,3.64955948726977e-05,0.010811227520081,2.91903356875226,"TRUE","ATCG00360","YCF3",NA,NA
"244930_at",0.960955070646898,3.03484373619976,8.90663639165821,3.85030666703846e-05,0.0112596788557881,2.86837559859402,"FALSE","ATMG00600","ORF106C",NA,NA
"AFFX-r2-Bs-thr-M_s_at",1.48329001659568,10.8532399746073,8.8714900049051,3.95309392215626e-05,0.0114139332106816,2.84340977730399,"FALSE","NA","NA",NA,NA
"258924_at",1.20660804709582,6.27442750099326,8.83316156534839,4.06873059248074e-05,0.0114470430976188,2.81605655687377,"FALSE","AT3G10620","ATNUDX26,NUDX26",820231,95542
"244955_at",1.55221316663187,6.55737628860389,8.81212843420034,4.1338056438552e-05,0.0114470430976188,2.80098957457025,"FALSE","ATMG00320","ORF127",NA,NA
"244995_at",1.10638823947258,3.27843836750922,8.80582847477133,4.15352511048233e-05,0.0114470430976188,2.79646879330912,"FALSE","ATCG00150","ATPI",NA,NA
"244926_s_at",1.16810865264104,6.901598334938,8.8020831957142,4.16529845288191e-05,0.0114470430976188,2.79377950767636,"FALSE","ATMG00520","MATR",NA,NA
"AFFX-LysX-3_at",1.49517113569227,9.48933454920262,8.72827493127448,4.40517014964202e-05,0.0119621346563494,2.74051966028277,"FALSE","NA","NA",NA,NA
"252102_at",1.49285341251839,6.85462841944169,8.69871227802419,4.50558491224371e-05,0.0119991642421216,2.71904662581435,"FALSE","AT3G50970","LTI30,XERO2",824261,NA
"244942_at",1.34913324318538,6.49388014800702,8.6884810097858,4.54093633251307e-05,0.0119991642421216,2.71159621538486,"FALSE","ATMG00050","ORF131",NA,NA
"262113_at",1.67808177202803,5.78483640864315,8.67824391381221,4.57662117082237e-05,0.0119991642421216,2.70413182953593,"FALSE","AT1G02820","AtLEA3,LEA3",839304,137429
"AFFX-r2-Bs-dap-M_at",1.17970028938572,10.868980047328,8.65529822065103,4.65776037933121e-05,0.0120731266196074,2.68736551700403,"FALSE","NA","NA",NA,NA
"AFFX-ThrX-3_at",1.47201154474668,10.6653012497717,8.63242411731933,4.74026408763981e-05,0.0121489240268611,2.67060257998206,"FALSE","NA","NA",NA,NA
"263060_s_at",1.2384157671719,5.5223061567976,8.60496577273477,4.84148627914922e-05,0.0122704780030437,2.65041537287061,"FALSE","NA","NA",NA,NA
"244914_at",1.52402457523651,3.86506087234226,8.56523868820528,4.99227714879702e-05,0.0123325566980305,2.62108255823125,"FALSE","ATMG00850","ORF107E",NA,NA
"263503_s_at",1.80651773829215,6.39130046620558,8.54388452161715,5.07551334019013e-05,0.0123325566980305,2.60525381648443,"FALSE","NA","NA",NA,NA
"AFFX-r2-Bs-phe-5_at",1.63348565603042,9.96949276288849,8.51936436690722,5.17302532993729e-05,0.0123325566980305,2.58702482184409,"FALSE","NA","NA",NA,NA
"AFFX-r2-Bs-lys-M_at",1.70971305715569,8.1833740136705,8.50508445009505,5.2307857419895e-05,0.0123325566980305,2.57638229562849,"FALSE","NA","NA",NA,NA
"245873_at",0.956366328932414,5.5254426746695,8.50276777977609,5.24022472039737e-05,0.0123325566980305,2.57465389169621,"FALSE","AT1G26260","CIB5",839167,115976
"254522_at",0.869009953623963,5.0592286349959,8.49166291878575,5.28573739810652e-05,0.0123325566980305,2.56636172713074,"FALSE","AT4G19980","NA",827742,NA
"244919_at",1.66601223514135,7.55917966127462,8.4855079981699,5.31115477086964e-05,0.0123325566980305,2.56176066671549,"FALSE","NA","NA",NA,NA
"244921_s_at",1.82957799420449,8.10542226125077,8.47656431267985,5.34833447188626e-05,0.0123325566980305,2.55506840906369,"FALSE","ATMG01000","ORF114",NA,NA
"AFFX-r2-Bs-phe-M_at",1.66835595963314,9.16222989855894,8.47554790114293,5.3525783126042e-05,0.0123325566980305,2.5543073765206,"FALSE","NA","NA",NA,NA
"244956_s_at",1.66642495275815,6.01376449878341,8.45074879227407,5.45730743122155e-05,0.0123343437327367,2.53570838077265,"FALSE","ATMG00310","ORF154",NA,NA
"244929_at",1.30255597844888,8.70924545811443,8.44976662858713,5.46150248577996e-05,0.0123343437327367,2.53497055138148,"FALSE","ATMG00580","NAD4",NA,NA
"257325_at",2.03848163563807,8.04200865174943,8.37528732698725,5.79046587618755e-05,0.0127773192469765,2.47874734923054,"TRUE","NA","NA",NA,NA
"244983_at",1.83019237515306,8.5790732414407,8.37411199798717,5.79583304924267e-05,0.0127773192469765,2.47785578816011,"FALSE","ATCG00790","RPL16",NA,NA
"244996_at",1.76534117505019,7.32959536350342,8.36759483210851,5.82569575486871e-05,0.0127773192469765,2.47290965850098,"FALSE","ATCG00160","RPS2",NA,NA
"245004_at",1.62984534306561,9.4751431901091,8.34393689608886,5.93556607857555e-05,0.012812338860218,2.45491980478517,"FALSE","ATCG00300","YCF9",NA,NA
"266861_at",0.823568165085202,6.76550556189847,8.34001546048998,5.95400227612061e-05,0.012812338860218,2.45193258427097,"FALSE","AT2G26830","emb1187",817224,10072
"245367_at",0.956756394682568,6.98784080006015,8.31888009269853,6.05448534732516e-05,0.0128447194467221,2.43580633023636,"FALSE","AT4G16265","NRPB9B,NRPD9B,NRPE9B",827321,135073
"253876_at",0.816707575707884,8.10282342573163,8.30525533894382,6.12027316781918e-05,0.0128447194467221,2.4253873401188,"FALSE","AT4G27430","CIP7",828851,118371
"265234_at",1.03980999294423,4.35328449324205,8.30161532549958,6.13798518059056e-05,0.0128447194467221,2.42260068295677,"FALSE","AT2G07721","NA",815394,NA
"266014_s_at",2.07725369679155,8.51998586404979,8.28390145299159,6.22500770592611e-05,0.012908402342925,2.40902090821873,"TRUE","NA","NA",NA,NA
"244997_at",1.7600947758581,7.79217621617986,8.24619923123646,6.41489194407671e-05,0.0131823139859811,2.38001408157799,"FALSE","ATCG00170","RPOC2",NA,NA
"246884_at",1.85675226136954,8.91464976593639,8.22946469911685,6.50125756586104e-05,0.0131928034627354,2.36709373780026,"FALSE","AT5G26220","AtGGCT2;1,GGCT2;1",832691,92858
"245048_at",1.34360274816949,8.9802189649087,8.22286604692084,6.53567203546296e-05,0.0131928034627354,2.36199138093265,"FALSE","ATCG00040","MATK",NA,NA
"247026_at",0.992450667554047,5.7071610019028,8.17848494692934,6.77253750630407e-05,0.0134711183122655,2.32756061480913,"FALSE","AT5G67080","MAPKKK19",836843,117577
"AFFX-r2-Bs-dap-5_at",1.46489655854961,10.5327788555842,8.17497771196341,6.7916642082882e-05,0.0134711183122655,2.32483126483222,"FALSE","NA","NA",NA,NA
"257324_at",2.2224875236487,8.07357377518677,8.14544838342386,6.95513611909759e-05,0.0136764357652255,2.30180212461276,"TRUE","ATMG01210","ORF101B",NA,NA
"265241_at",1.02556866385987,3.95762648777273,8.12212670288026,7.08737673606862e-05,0.0138173558418569,2.28355175017574,"FALSE","NA","NA",NA,NA
"AFFX-DapX-M_at",1.22178906874087,11.0355232565018,8.10416280285731,7.19116813903877e-05,0.0139008936653792,2.26945640793962,"FALSE","NA","NA",NA,NA
"254361_at",0.816456636939952,11.0990564391144,8.07118261653719,7.38620553847691e-05,0.0141514995677494,2.24349282367539,"FALSE","AT4G22212","NA",828313,NA
"AFFX-DapX-3_at",1.12608373922802,11.6878923217597,8.05782318806169,7.46689907757943e-05,0.0141514995677494,2.23294394040332,"FALSE","NA","NA",NA,NA
"248807_at",1.33722238544726,6.61093409131965,8.05125542190738,7.50693313326469e-05,0.0141514995677494,2.2277511745798,"FALSE","AT5G47500","PME5",834800,95262
"245002_at",1.20648793363526,6.23502499359546,8.00062649846867,7.82378108056117e-05,0.0146279054465246,2.1875724475599,"FALSE","ATCG00270","PSBD",NA,NA
"261242_at",0.976291310878216,6.38483202046068,7.95688064135657,8.10970839689575e-05,0.0150392234579831,2.15264211347756,"FALSE","AT1G32960","ATSBT3.3,SBT3.3",840190,113026
"244927_at",1.27563875407859,6.75185658174015,7.93449523149649,8.26055675941318e-05,0.015195427393727,2.13469054004737,"FALSE","NA","NA",NA,NA
"262609_at",-1.1312852538732,5.69007659655965,-7.9136997196821,8.40352502188793e-05,0.015242007339629,2.11796691144905,"FALSE","AT1G13930","NA",837953,118463
"257321_at",1.32945443943383,8.12379536802123,7.91139768900273,8.41952180970299e-05,0.015242007339629,2.11611283944384,"FALSE","ATMG01130","ORF106F",NA,NA
"257334_at",1.40745539372714,10.5484755544713,7.87076619934263,8.70758487174709e-05,0.015639370938941,2.08329601940975,"FALSE","ATMG01370","ORF111D",NA,NA
"244935_at",1.10175842905531,10.8850096766235,7.84800531873604,8.87378702544184e-05,0.0158133657851819,2.06483644594938,"FALSE","ATCG01090","NDHI",NA,NA
"244950_at",1.73111360158618,8.56683800669369,7.82815550627098,9.02164924980242e-05,0.0159522340610848,2.04869288527132,"FALSE","ATMG00160","COX2",NA,NA
"255419_at",0.782589623853839,6.21430497571998,7.80166144090802,9.2233417376937e-05,0.0161257734010876,2.02708019112982,"FALSE","AT4G03230","NA",828018,92033
"265233_s_at",1.50337950614261,6.24928490832368,7.78907752032858,9.32091263155445e-05,0.0161257734010876,2.01678848213913,"FALSE","NA","NA",NA,NA
"266070_at",1.41532336126345,5.31598841966626,7.78767215824194,9.33188114398756e-05,0.0161257734010876,2.01563805867822,"FALSE","AT2G18660","AtPNP-A,PNP-A",816381,NA
"263502_s_at",2.22363808137685,7.40965005215525,7.75750439333626,9.57086937199551e-05,0.0164144007800915,1.99089168311553,"TRUE","NA","NA",NA,NA
"AFFX-r2-Bs-lys-5_at",1.79959010774038,9.0109904304638,7.74410197936694,9.67924505833714e-05,0.0164508606782261,1.97986634374158,"FALSE","NA","NA",NA,NA
"263121_at",0.934555237978132,6.2892044890238,7.73153817241143,9.78209406922303e-05,0.0164508606782261,1.96951325359025,"FALSE","AT1G78530","NA",844189,91432
"244925_at",1.25439158490981,5.06938571988585,7.72833739116515,9.808492118539e-05,0.0164508606782261,1.96687294939272,"FALSE","ATMG00510","NAD7",NA,NA
"249330_at",1.05504664721944,5.06482567106425,7.71451141612636,9.92344418392433e-05,0.0165221723967382,1.95545523481731,"FALSE","AT5G40970","NA",834099,92895
"244924_at",1.45989380710616,6.53541323226864,7.69306683951754,0.000101047480777767,0.0167021234531947,1.93770488954029,"FALSE","ATMG01040","ORF107F",NA,NA
"244951_s_at",1.79565136480597,10.8396504005572,7.67393460899692,0.000102696502227434,0.0167815625485862,1.92182627324378,"FALSE","ATMG00180","CCB452",NA,NA
"244941_at",0.878314661737079,5.44484585324287,7.67002616246377,0.000103037083284757,0.0167815625485862,1.91857757933508,"FALSE","ATMG00010","ORF153A",NA,NA
"248434_at",-0.978840555553374,7.92927083831912,-7.65511761616651,0.000104347919904893,0.0167815625485862,1.90617027911555,"FALSE","AT5G51440","NA",835218,116669
"254249_at",1.19346637935226,6.80370889862505,7.65372941672651,0.000104470928623377,0.0167815625485862,1.90501374294055,"FALSE","AT4G23280","CRK20",828427,117571
"244969_at",1.43433927181586,7.21207463917336,7.63732159157685,0.000105937247361848,0.0168981021840822,1.8913280476126,"FALSE","ATCG00650","RPS18",NA,NA
"244982_at",1.66190504791601,9.41526836665809,7.62178833685752,0.000107346756654347,0.0170040244394838,1.87834456801398,"FALSE","ATCG00780","RPL14",NA,NA
"260481_at",-0.861470403488392,8.72042799617448,-7.58877427687586,0.000110413063764862,0.0173131622228921,1.85066138412164,"FALSE","AT1G10960","ATFD1,FD1",837639,58114
"266516_at",1.55710665755186,7.73661238760906,7.58057257164267,0.000111190013140086,0.0173131622228921,1.84376533872528,"FALSE","AT2G47880","NA",819400,118060
"258151_at",-0.930277169012811,4.30183079404832,-7.57652819157174,0.000111575398806012,0.0173131622228921,1.8403620530577,"FALSE","AT3G18080","BGLU44",821333,128866
"264617_at",1.55917562565852,5.95814668539907,7.56467796500553,0.000112713268228207,0.0173715516776041,1.83037980937091,"FALSE","AT2G17660","NA",816273,117576
"254059_at",-1.14831862589325,6.4087086254681,-7.55617226174284,0.000113538033566635,0.0173812251386238,1.82320526045195,"FALSE","AT4G25200","ATHSP23.6-MITO,HSP23.6-MITO",828623,116669
"244970_at",2.1262242476617,6.62535609021204,7.52738264210089,0.000116380391814935,0.0176975782486578,1.79886142800539,"TRUE","ATCG00660","RPL20",NA,NA
"246557_at",1.33436979224623,6.79639725672935,7.51640594460059,0.00011748509052112,0.017747251091303,1.78955540344616,"FALSE","AT5G15510","NA",831404,93801
"244964_at",1.72512467444319,9.60524386814184,7.48704841014292,0.000120497990684648,0.0180826261020843,1.76459974634955,"FALSE","ATCG00580","PSBE",NA,NA
"259686_at",1.00481099900313,7.66690350301725,7.47088966670139,0.000122193308391623,0.0181071256200535,1.75082248818023,"FALSE","AT1G63100","NA",842613,NA
"262452_at",0.875028122255341,6.41259180377179,7.4703640996713,0.000122248897215618,0.0181071256200535,1.7503738852028,"FALSE","AT1G11210","NA",837662,97302
"266041_s_at",1.4113125375347,4.82202540916844,7.46161461866509,0.000123178509125048,0.0181271083428539,1.74290109742805,"FALSE","ATMG00300","ORF145A",NA,NA
"245015_at",1.90831987049292,8.19950010619094,7.43557175636491,0.000125992837995679,0.018422414324881,1.72060707225112,"FALSE","ATCG00490","RBCL",NA,NA
"263852_at",0.706863113915105,8.21508484344924,7.42726684639434,0.000126905444996216,0.0184376636965839,1.71348147383322,"FALSE","AT2G04450","ATNUDT6,ATNUDX6,NUDT6,NUDX6",814985,130841
"244933_at",1.20033551335393,3.90201109548835,7.40573943666985,0.000129305806791486,0.0186675028665431,1.6949744817253,"FALSE","ATCG01070","NDHE",NA,NA
"257609_at",0.696904196717736,8.45163375361728,7.36789210026822,0.000133650545201742,0.0191733895349166,1.66230912425018,"FALSE","AT3G13845","NA",820597,NA
"245016_at",2.14999085079157,6.67498597435781,7.31913712813792,0.000139491041252974,0.019671545781996,1.61998729064188,"TRUE","ATCG00500","ACCD",NA,NA
"253581_at",0.956829824062629,8.04892676465821,7.31735691241986,0.000139709657209366,0.019671545781996,1.61843678489456,"FALSE","AT4G30660","NA",829189,118542
"249752_at",1.07036501328254,9.49909802855906,7.31062140863291,0.000140540286011208,0.019671545781996,1.61256707944469,"FALSE","AT5G24660","LSU2",832538,118803
"260248_at",-0.974222264126064,7.73598708899134,-7.30648437592764,0.000141053216997109,0.019671545781996,1.60895922841235,"FALSE","AT1G74310","ATHSP101,HOT1,HSP101",843771,6426
"250051_at",-0.761694003274934,7.52493759170794,-7.29877365203027,0.000142014852343625,0.019671545781996,1.60222951757279,"FALSE","AT5G17800","AtMYB56,MYB56",831648,NA
"245022_at",1.41444986515236,7.95633327967483,7.29651874997496,0.000142297459624258,0.019671545781996,1.60026019762443,"FALSE","ATCG00560","PSBL",NA,NA
"244939_at",2.34973136612487,6.29899496955369,7.27583279846465,0.000144919705139934,0.0198155339216741,1.58216655888781,"TRUE","ATCG00065","RPS12,RPS12A",NA,NA
"255997_s_at",-0.951733594406168,8.13066841366228,-7.27460951345621,0.000145076464924137,0.0198155339216741,1.58109501495372,"FALSE","NA","NA",NA,NA
